All Players 2011 MLB Standard Stats																
Player	Action	Team	INN	GS	QS	CG	W	L	S	BS	K	BBI	HA	ERA	WHIP	Rank
Sweeney, Brian RP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1842
Yourkin, Matt RP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1844
McGuire, Deck SP TOR	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1846
Cosart, Jarred SP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1848
Stowell, Bryce RP CLE	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1849
Quezada, Jackson RP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1854
Moran, Brian P SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1855
Johnston, Andrew RP COL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1857
Ortiz, Russ RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1860
Bibens-Dirkx, Austin RP CHC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1861
Kenney, Michael RP LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1863
Cordero, Chad RP TOR	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1864
Hernandez, Gaby SP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1866
Colome, Jesus RP TEX	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1869
Vasquez, Carlos RP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1870
Vaclavik, Justin RP PIT	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1871
Wolf, Ross RP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1873
Stoffel, Jason RP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1874
Looper, Braden SP CHC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1878
Robertson, Connor RP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1879
Hamulack, Tim RP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1880
Steele, Mike RP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1882
Wieland, Joseph SP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1885
Keefer, Ryan RP BAL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1886
Hellweg, Johnny RP LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1887
Villacis, Eduardo E. RP CHW	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1891
Pettyjohn, Adam C. SP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1894
Adkins, James RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1895
Walrond, Les RP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1899
Valdez, Jose A. RP NYY	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1901
Harvey, Kris RP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1903
Zell, Danny RP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1905
Jenkins, Tyrell SP STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1912
Rainwater, Josh SP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1914
Hudson, Luke SP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1916
Estrada, Jesus RP CHC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1917
Schoening, Brent RP MIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1918
Hill, Jeremy RP LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1921
Thorne, Jeremy RP LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1924
Bauer, Rick RP COL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1926
Rivera, Oscar SP COL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1927
Sullivan, Brad RP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1928
Pfeiffer, David P LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1931
Fernandes, Kyle P BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1933
Garr, Brennan RP TEX	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1938
Bright, Adam J. RP COL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1939
Martinez, Fabio SP LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1940
Cassel, Justin RP CHW	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1943
Minix, Travis RP PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1948
Richard, Steven RP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1950
Jones, Justin SP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1954
Blanco, Ivan RP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1957
McNabb, Tim RP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1960
Pino, Yohan RP CLE	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1961
Gissell, Chris RP COL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1963
Adams, Mike T. RP CLE	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1964
Stewart, Cory RP PIT	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1966
Moehler, Brian RP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1968
Tavarez, Julian RP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1971
Pimentel, Elisaul SP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1972
Gonzalez, Rey SP TOR	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1973
Englebrook, Evan RP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1974
Molldrem, Craig RP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1975
Clark, Craig SP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1976
Pena, Ariel SP LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1978
de los Santos, Richard RP TB	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1979
Santiago, Jose RP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1982
Reid, Justin RP PIT	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1990
Loop, Derrick P PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1995
Arakawa, Yusuke RP COL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1997
Matthews, Kevin SP TEX	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2000
Percival, Troy RP TB	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2002
Bukvich, Ryan RP BAL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2003
Smith, Chris RP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2005
Orenduff, Justin SP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2006
Pennington, Todd RP CLE	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2009
Schenk, Neil P TB	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2010
Plexico, Gerald RP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2013
Payano, Nelson RP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2014
Downs, Darin RP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2015
Smoker, Josh RP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2022
Romero, Davis RP TOR	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2024
Wilhite, Matt RP LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2025
Thomas, Justin RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2027
Seaton, Ross SP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2031
Squires, Matt RP PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2032
Freeman, Sam RP STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2034
Ottavino, Adam SP STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2036
Bowers, Cedrick RP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2037
Bonilla, Henry RP LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2042
Hamman, Corey RP PIT	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2044
Hill, Nick RP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2048
Bannister, Brian SP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2054
Beckman, Ryan P PIT	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2055
Mulder, Mark SP STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2057
Boxberger, Bradley P CIN 	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2060
Stanford, Jason SP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2062
Martinez, Edgar R. RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2066
Lowery, Devon RP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2067
Anderson, Tyler P COL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2068
Rakers, Aaron J. RP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2069
Woodyard, Mark RP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2070
Strickland, Scott RP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2072
Fruto, Emiliano RP ATL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2074
Baez, Federico RP CIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2075
Garcia, Jose L. RP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2076
Flores, Jose RP CLE	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2078
Quinonez, Rudolph RP ATL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2080
Tomey, Anthony RP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2087
Vaquedano, Jose RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2088
Santeliz, Clevelan RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2089
Hampton, Mike RP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2090
Rusch, Glendon RP COL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2091
Jackson, Kyle RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2094
Woods, Jake RP PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2096
Anderson, Craig SP BAL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2097
Silva, Walter SP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2099
Hovis, Jonathan RP NYY	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2101
Flores, Randy RP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2102
Geary, Geoff RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2105
Hunton, Jon RP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2106
Redding, Tim SP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2107
Cave, Kevin RP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2115
Britton, Chris RP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2117
Morlan, Eduardo RP TB	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2119
Foltynewicz, Mike SP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2121
Zumwalt, Alec RP MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2124
Reyes, Anthony SP CLE	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2129
Wilson, Kris RP PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2135
Marceaux, Jacob SP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2138
Brito, Eude SP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2141
Mendez, Adalberto SP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2145
Manon, Julio RP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2146
Gast, John P STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2147
McConnell, Sam RP ATL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2148
Horne, Alan SP NYY	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2150
Saenz, Chris RP MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2153
Currin, Patrick RP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2162
Whisler, Wesley RP CHW	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2163
Carroll, Scott SP CIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2170
Voyles, Brad RP MIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2171
Avery, Matthew RP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2174
Pichardo, Kelvin RP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2175
Purke, Matt SP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2176
Portice, Eammon P BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2177
Hoffman, Trevor RP MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2178
Curtis, Dan RP ATL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2179
Omogrosso, Brian RP CHW	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2180
Kiker, Kasey SP TEX 	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2184
Kadokura, Ken SP CHC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2187
Bellamy, Kyle RP CHW	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2188
Howard, Adam RP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2189
Hensley, Matt RP TOR	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2193
Jackson, Zach SP TEX	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2194
Hurd, John RP CHW	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2195
Lumsden, Tyler SP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2198
Dingman, Craig RP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2201
Koronka, John SP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2204
Sampson, Chris RP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2206
Cabrera, Daniel SP LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2213
Carrillo, Cesar SP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2215
Ormond, Rodney RP TOR	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2218
Takahashi, Ken RP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2219
Robbins, Jake RP CIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2224
Miller, Aaron SP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2225
Townsend, Wade SP TB	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2229
Gunderson, Kevin RP ATL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2230
De La Cruz, Julio RP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2231
Smith, Matt J. RP CHC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2232
Gonzalez, Luis E. RP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2233
Speier, Justin RP COL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2235
Hirsh, Jason SP NYY	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2236
Holt, Bradley SP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2238
Green, Matthew RP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2239
Perdomo, Luis RP MIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2240
Knight, Brandon SP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2242
Valenzuela, Sergio RP CIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2243
Tankersley, Taylor RP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2244
Armas, Tony SP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2249
DePaula, Julio RP TB	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2253
Manuel, Robert RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2256
Kawakami, Kenshin SP ATL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2257
Downs, Brodie RP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2260
Klatt, Ryan RP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2267
Tago, Peter SP COL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2270
Sanchez, Duaner RP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2274
Guevara, Carlos RP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2275
Mathis, Doug RP BOS 	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2277
Miller, Ryne RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2279
Morris, Cory SP BAL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2280
Guzman, Angel RP LAD 	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2283
Martin, Adrian RP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2286
Warden, Jim Ed RP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2287
Wild, Jacob RP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2288
Trinidad, Polin SP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2289
Brunet, Michael RP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2292
Jan, Carlos RP BAL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2293
Periard, Alex SP MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2298
Ovalles, Juan RP CHW	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2307
Holmberg, David SP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2308
Finch, Brian SP BAL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2311
Mateo, Julio RP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2312
Leek, Randy SP STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2313
Muessig, Jeff RP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2315
Burns, Mike SP MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2325
Ambriz, Hector RP CLE	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2326
Luis, Santo SP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2327
De La Vara, Gilbert RP CIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2328
Delcarmen, Manny RP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2333
Arnett, Eric SP MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2334
White, Bill RP PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2336
Garcia, Rosman RP TEX	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2337
Asencio, Miguel RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2338
Delgado, Jesus RP CIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2339
Prior, Mark SP NYY	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2340
Brewer, Charles P ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2341
Parrott, Rhett RP STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2343
Ross, Joe P SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2349
Spurling, Chris RP MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2350
Ellis, Jordan P PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2351
Seibel, Phil SP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2354
Soto, Giovanni SP CLE	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2355
Cherry, Rocky RP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2357
Edell, Ryan SP PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2358
Dowdy, Justin RP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2359
Rasmussen, Rob SP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2360
Baumann, George P KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2362
Thomas, Jared RP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2366
Akin, Brian RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2367
Braun, Ryan RP LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2370
Henn, Sean RP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2371
Tyler, Scott SP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2374
Roach, Donn P LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2375
Osoria, Franquelis RP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2376
Rasner, Jacob SP CHW	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2379
Rincon, Ricardo RP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2380
Gutierrez, Carlos RP MIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2381
McDade, Neal RP PIT	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2390
Startup, Will RP ATL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2391
Juarez, William RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2393
Jones, Mike RP MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2396
Camacho, Eddie RP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2397
Avilan, Luis P ATL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2399
