All Players 2007 MLB Standard Stats															
Player	Team	INN	GS	QS	CG	W	L	S	BS	K	BBI	HA	ERA	WHIP	Rank
Redmond, Todd SP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2057
Wilkinson, Matthew RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2059
Romero, Davis RP TOR 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2061
Wilhite, Matt RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2062
Bittner, Tim RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2065
Thomas, Justin SP PIT 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2068
Rohrbaugh, Robert SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2069
Arrieta, Jake SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2071
Seaton, Ross SP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2074
Squires, Matt RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2077
Ottavino, Adam SP STL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2081
Bowers, Cedrick RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2082
Schlitter, Brian RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2084
Mateo, Marcos RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2086
Bonilla, Henry RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2089
Parnell, Bobby SP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2091
Santiago, Tomas RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2092
Hamman, Corey RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2095
Hughes, Dusty RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2100
Elbert, Scott RP LA	Grape Apes	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2107
Bajenaru, Jeff RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2109
Frieri, Ernesto RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2110
Kimbrel, Craig RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2112
Mazzaro, Vin SP OAK 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2122
Muegge, Danny RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2123
Martinez, Edgar R. RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2124
Penn, Hayden RP FLA 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2125
Sanchez, Jesus E. SP PHI 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2126
Lowery, Devon RP KC 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2127
French, Luke SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2130
Woodyard, Mark RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2131
Rodriguez, Jose A. RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2138
Fruto, Emiliano RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2139
Crow, Aaron SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2141
Baez, Federico RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2142
Garcia, Jose L. RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2143
Barrett, Ricky RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2144
Burnside, Adrian RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2145
Belisario, Ronald RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2146
Quinonez, Rudolph RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2150
Abraham, Paul RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2152
Wells, Jared RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2153
Ray, Bobby SP TOR 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2155
Romo, Sergio RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2157
Tomey, Anthony RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2163
Burnett, Alex RP MIN 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2164
Vaquedano, Jose RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2165
Santeliz, Clevelan RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2166
Hampton, Mike SP HOU 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2167
Rusch, Glendon RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2169
Boggs, Mitchell SP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2171
Stewart, Zachary SP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2173
Jackson, Kyle RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2177
Anderson, Craig SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2179
Silva, Walter SP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2187
Hovis, Jonathan RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2188
Ni, Fu-Te RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2189
Cortes, David RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2192
Cofield, Kyle SP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2195
Darrow, Rudy RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2197
Cave, Kevin RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2203
Viola, Pedro RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2207
Morlan, Eduardo RP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2209
Zumwalt, Alec RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2212
Desgue, Fernando RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2213
Christensen, Danny SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2216
Salas, Fernando RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2217
Figueroa, Nelson SP NYM	Disco Bush Horticulturists	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2220
Slama, Anthony RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2223
Wilson, Kris RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2231
Marceaux, Jacob SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2235
George, Chris C. SP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2236
Mercedes, Roque RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2239
Bonine, Eddie SP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2241
Brito, Eude SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2242
Manon, Julio RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2246
McConnell, Sam RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2248
Horne, Alan SP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2252
Saenz, Chris RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2254
Spoone, Chorye SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2255
Swindle, R.J. RP CLE 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2256
Jaime, Juan SP WAS 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2259
Mortensen, Clayton SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2265
Bush, Matt RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2269
Korecky, Bobby RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2271
Austen, David RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2274
Currin, Patrick RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2277
Thomas, Daniel RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2278
Whisler, Wesley RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2280
Daley, Matt RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2282
Pelland, Tyler SP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2283
Voyles, Brad RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2286
Sinkbeil, Brett SP FLA 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2287
Cummings, Jeremy SP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2291
Rosen, Mark RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2292
Avery, Matthew RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2293
Pichardo, Kelvin RP SF 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2294
Astacio, Olivo RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2295
Herron, Tyler RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2296
Curtis, Dan RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2300
Hacker, Eric RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2302
Omogrosso, Brian RP CHW 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2303
Kiker, Kasey SP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2308
Jimenez, Cesar RP SEA 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2311
Kadokura, Ken SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2312
Jakubauskas, Chris SP PIT 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2314
Howard, Adam RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2316
Pearson, Jason RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2317
Orta, Ricky RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2321
Everts, Clint SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2322
Hensley, Matt RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2323
Jackson, Zach SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2325
Geer, Josh SP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2326
Hurd, John RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2328
Lumsden, Tyler SP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2330
Miller, Jim RP BAL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2331
Anderson, Brett SP OAK	Sofa Kings	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2332
Ekstrom, Mike RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2333
Birtwell, John RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2335
Dingman, Craig RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2337
Doubront, Felix SP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2339
Frontz, Neal RP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2340
Kinney, Josh RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2345
Carrillo, Cesar SP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2348
Ormond, Rodney RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2350
Takahashi, Ken RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2353
Doyle, Jared RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2354
Abreu, Juan RP ATL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2355
Harker, Brett RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2356
Van Buren, Jermaine RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2357
Robbins, Jake RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2360
Taylor, Graham SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2361
Storen, Drew RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2363
Talbot, Mitch SP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2364
Townsend, Wade SP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2368
Gunderson, Kevin RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2370
De La Cruz, Julio RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2371
Gonzalez, Luis E. RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2372
O'Connor, Mike RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2373
Perez, Luis SP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2378
Nunez, Jhonny RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2379
Holt, Bradley SP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2380
Green, Matthew RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2381
Parker, Blake RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2383
Perdomo, Luis M. RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2385
Mijares, Jose RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2388
Knight, Brandon SP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2389
Hinshaw, Alex RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2390
Valenzuela, Sergio RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2395
Veal, Donnie RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2397
James, Brad SP HOU 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2401
Manuel, Robert RP BOS 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2405
Munoz, Luis SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2406
Kawakami, Kenshin SP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2408
Shell, Steven RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2409
Stemle, Steve RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2412
Montgomery, Michael SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2414
Balester, Collin SP WAS 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2415
Downs, Brodie RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2416
Ziegler, Brad RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2417
Collins, Timothy RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2418
Stammen, Craig SP WAS 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2420
Bray, Steve RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2426
Klatt, Ryan RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2432
Sanchez, Duaner RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2437
Wells, Randy SP CHC	Titty`s Warriors	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2441
Guevara, Carlos RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2442
Abad, Fernando RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2444
Mathis, Doug RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2446
Alburquerque, Alberto RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2447
Morris, Cory SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2449
Walden, Jordan SP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2451
Reynolds, Greg SP COL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2453
Sturge, Justin RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2454
Cueto, Johnny SP CIN	Disco Bush Horticulturists	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2456
Kleine, Victor RP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2457
Martin, Adrian RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2460
Augenstein, Bryan SP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2461
Warden, Jim Ed RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2464
Andrade, Steve RP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2465
Walker, Andrew RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2466
Rzepczynski, Marc SP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2467
Wild, Jacob RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2471
Trinidad, Polin SP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2472
Bastardo, Alberto RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2473
Samardzija, Jeff RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2477
Brunet, Michael RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2478
Jan, Carlos RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2480
Bergesen, Brad SP BAL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2485
Escalona, Edgmer SP COL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2486
Periard, Alex SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2488
Garrison, Steve SP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2489
Puffer, Brandon RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2498
Kershaw, Clayton SP LA 	Floaters and Sinkers	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2501
Ovalles, Juan RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2502
Bard, Daniel RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2503
Tillman, Chris SP BAL	Grape Apes	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2505
Valdez, Eddy RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2506
Finch, Brian SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2509
Leek, Randy SP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2510
Mahon, Reid RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2511
Muessig, Jeff RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2513
Burns, Mike SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2526
Ambriz, Hector RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2527
Luis, Santo SP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2528
De La Vara, Gilbert RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2529
Ramos, Cesar SP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2535
Stutes, Kyle RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2538
Garcia, Rosman RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2540
Asencio, Miguel RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2541
Delgado, Jesus RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2544
Prior, Mark SP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2545
Parrott, Rhett RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2547
O'Day, Darren RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2548
Masterson, Justin SP CLE	User Abuser	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2556
Seibel, Phil SP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2558
Leach, Brent RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2559
Aguero, Ramon RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2561
Windsor, Jason SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2562
Edell, Ryan SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2565
Otero, Daniel RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2568
Megrew, Mike RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2571
Nova, Ivan SP NYY 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2575
Thomas, Jared RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2576
Poveda, Omar SP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2577
Akin, Brian RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2578
Bass, Brian RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2581
Baker, Brad RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2582
Tyler, Scott SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2583
Sandoval, Juan SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2589
Rincon, Ricardo RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2591
Buschmann, Matt RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2601
Wood, Tim RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2602
Garceau, Shaun RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2603
Sosa, Henry SP SF 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2604
Estrada, Paul RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2610
Browning, Barrett RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2612
McDade, Neal RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2613
Startup, Will RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2614
Juarez, William RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2616
Meque, Jacobo RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2618
Jones, Mike RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2623
Camacho, Eddie RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2625
Mildren, Paul SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2628
Honel, Kris RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2632
White, Steven SP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2635
Machi, Jean RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2640
Shackelford, Brian RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2641
Cota, Luis SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2643
Hughes, Travis RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2647
Medlen, Kris RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2649
